"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Doug Williams",26,"3",16,"238 for 471, 3,563 yards, 19 td, 14 int, & 48 rushes for 209 yards and 4 td","Tampa Bay Buccaneers / 1st / 17th pick / 1978"
"3","RB","Jerry Eckwood",27,"2",12,"172 rushes for 651 yards, 2 td, & 24 catches for 213 yards and 0 td","Tampa Bay Buccaneers / 3rd / 60th pick / 1979"
"4","FB","James Wilder",23,"Rook",16,"107 rushes for 370 yards, 4 td, & 48 catches for 507 yards and 1 td","Tampa Bay Buccaneers / 2nd / 34th pick / 1981"
"5","WR","Theo Bell",28,"5",9,"21 catches for 318 yards, 2 td, & 1 rush for 7 yards and 0 td","Pittsburgh Steelers / 4th / 120th pick / 1976"
"6","WR","Kevin House",24,"1",16,"56 catches for 1,176 yards, 9 td, & 2 rushes for 9 yards and 0 td","Tampa Bay Buccaneers / 2nd / 49th pick / 1980"
"7","TE","Jimmie Giles*",27,"4",16,"45 catches for 786 yards, 6 td","Houston Oilers / 3rd / 70th pick / 1977"
"8","LT","Gene Sanders",25,"2",14,"","Tampa Bay Buccaneers / 8th / 217th pick / 1979"
"9","LG","Ray Snell",23,"1",12,"","Tampa Bay Buccaneers / 1st / 22nd pick / 1980"
"10","C","Steve Wilson",27,"5",15,"","Tampa Bay Buccaneers / 5th / 154th pick / 1976"
"11","RG","Greg Roberts",25,"2",14,"","Tampa Bay Buccaneers / 2nd / 33rd pick / 1979"
"12","RT","Charley Hannah",26,"4",12,"","Tampa Bay Buccaneers / 3rd / 56th pick / 1977"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Bill Kollar",29,"7",12,"0 interceptions, 3 fumbles recovered","Cincinnati Bengals / 1st / 23rd pick / 1974"
"15","NT","David Logan",25,"2",16,"0 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 12th / 307th pick / 1979"
"16","RDE","Lee Roy Selmon*",27,"5",13,"","Tampa Bay Buccaneers / 1st / 1st pick / 1976"
"17","LOLB","Andy Hawkins",23,"1",12,"0 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 10th / 267th pick / 1980"
"18","LILB","Cecil Johnson",26,"4",16,"5 interceptions, 0 fumbles recovered",""
"19","RILB","Richard Wood",28,"6",16,"","New York Jets / 3rd / 68th pick / 1975"
"20","ROLB","Hugh Green",22,"Rook",16,"2 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 1st / 7th pick / 1981"
"21","LCB","Norris Thomas",27,"4",15,"0 interceptions, 2 fumbles recovered","Miami Dolphins / 9th / 257th pick / 1976"
"22","RCB","Mike Washington",28,"5",12,"6 interceptions, 1 fumble recovered","Baltimore Colts / 3rd / 53rd pick / 1975"
"23","SS","Neal Colzie",27,"6",16,"6 interceptions, 1 fumble recovered","Oakland Raiders / 1st / 24th pick / 1975"
"24","FS","Cedric Brown",27,"5",15,"9 interceptions, 1 fumble recovered","Oakland Raiders / 12th / 343rd pick / 1976"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Bill Capece",22,"Rook",0,"15 of 24 field goals & 30 of 32 extra points","Houston Oilers / 12th / 324th pick / 1981"
"27","P","Larry Swider",26,"2",0,"58 punts for a 42.7 average, 2 blocked","Denver Broncos / 7th / 185th pick / 1977"
"28","PR","Theo Bell",28,"5",9,"27 punt returns for a 4.9 average and 0 td","Pittsburgh Steelers / 4th / 120th pick / 1976"
"29","KR","James Owens",26,"2",1,"24 kick returns for a 19.7 average and 0 td","San Francisco 49ers / 2nd / 29th pick / 1979"
