"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Dave Krieg",25,"3",8,"147 for 243, 2,139 yards, 18 td, 11 int, & 16 rushes for 55 yards and 2 td",""
"3","RB","Curt Warner*",22,"Rook",16,"335 rushes for 1,449 yards, 13 td, & 42 catches for 325 yards and 1 td","Seattle Seahawks / 1st / 3rd pick / 1983"
"4","WR","Paul Johns",25,"2",9,"34 catches for 486 yards, 4 td, & 2 rushes for 12 yards and 0 td",""
"5","WR","Steve Largent",29,"7",14,"72 catches for 1,074 yards, 11 td","Houston Oilers / 4th / 117th pick / 1976"
"6","TE","Pete Metzelaars",23,"1",7,"7 catches for 72 yards, 1 td","Seattle Seahawks / 3rd / 75th pick / 1982"
"7","TE","Charle Young",32,"10",16,"36 catches for 529 yards, 2 td","Philadelphia Eagles / 1st / 6th pick / 1973"
"8","LT","Ron Essink",25,"3",16,"1 fumble recovered","Seattle Seahawks / 10th / 265th pick / 1980"
"9","LG","Reggie McKenzie",33,"11",14,"","Buffalo Bills / 2nd / 27th pick / 1972"
"10","C","Blair Bush",27,"5",14,"","Cincinnati Bengals / 1st / 16th pick / 1978"
"11","RG","Robert Pratt",32,"9",15,"1 fumble recovered","Baltimore Colts / 3rd / 67th pick / 1974"
"12","RT","Steve August",29,"6",15,"","Seattle Seahawks / 1st / 14th pick / 1977"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Jacob Green",26,"3",16,"16.0 sacks, 1 interception, 2 fumbles recovered","Seattle Seahawks / 1st / 10th pick / 1980"
"15","NT","Joe Nash",23,"1",8,"3.0 sacks, 0 interceptions, 0 fumbles recovered",""
"16","RDE","Jeff Bryant",23,"1",16,"8.0 sacks, 0 interceptions, 1 fumble recovered","Seattle Seahawks / 1st / 6th pick / 1982"
"17","LOLB","Bruce Scholtz",25,"1",16,"1.5 sacks, 1 interception, 1 fumble recovered","Seattle Seahawks / 2nd / 33rd pick / 1982"
"18","LILB","Shelton Robinson",23,"1",15,"1.5 sacks, 1 interception, 4 fumbles recovered",""
"19","RILB","Keith Butler",27,"5",16,"0.0 sacks, 1 interception, 0 fumbles recovered","Seattle Seahawks / 2nd / 36th pick / 1978"
"20","ROLB","Michael Jackson",26,"4",9,"3.0 sacks, 0 interceptions, 1 fumble recovered","Seattle Seahawks / 3rd / 57th pick / 1979"
"21","LCB","Kerry Justin",28,"5",10,"0.0 sacks, 1 interception, 0 fumbles recovered",""
"22","RCB","Dave Brown",30,"8",16,"0.0 sacks, 6 interceptions, 3 fumbles recovered","Pittsburgh Steelers / 1st / 26th pick / 1975"
"23","SS","Kenny Easley*+",24,"2",15,"3.0 sacks, 7 interceptions, 3 fumbles recovered","Seattle Seahawks / 1st / 4th pick / 1981"
"24","FS","John Harris",27,"5",16,"0.0 sacks, 2 interceptions, 3 fumbles recovered","Seattle Seahawks / 7th / 173rd pick / 1978"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Norm Johnson",23,"1",0,"18 of 25 field goals & 49 of 50 extra points",""
"27","P","Jeff West",30,"8",0,"79 punts for a 39.5 average, 0 blocked","Cincinnati Bengals / 5th / 122nd pick / 1975"
"28","PR","Paul Johns",25,"2",9,"28 punt returns for a 11.3 average and 1 td",""
"29","KR","Zachary Dixon",27,"4",0,"49 kick returns for a 23.4 average and 1 td","Denver Broncos / 11th / 297th pick / 1979"
