"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Jim Everett",24,1,11,"162 for 302, 2,064 yards, 10 td, 13 int, & 18 rushes for 83 yards and 1 td","Houston Oilers / 1st / 3rd pick / 1986"
"3","RB","Charles White*+",29,7,12,"324 rushes for 1,374 yards, 11 td, & 23 catches for 121 yards and 0 td","Cleveland Browns / 1st / 27th pick / 1980"
"4","FB","Mike Guman",29,7,8,"36 rushes for 98 yards, 1 td, & 22 catches for 263 yards and 0 td","Los Angeles Rams / 6th / 154th pick / 1980"
"5","WR","Ron Brown",26,3,11,"26 catches for 521 yards, 2 td, & 2 rushes for 22 yards and 0 td","Cleveland Browns / 2nd / 41st pick / 1983"
"6","WR","Henry Ellard",26,4,12,"51 catches for 799 yards, 3 td, & 1 rush for 4 yards and 0 td","Los Angeles Rams / 2nd / 32nd pick / 1983"
"7","TE","David Hill",33,11,12,"11 catches for 105 yards, 0 td","Detroit Lions / 2nd / 46th pick / 1976"
"8","LT","Irv Pankey",29,7,12,"","Los Angeles Rams / 2nd / 50th pick / 1980"
"9","LG","Tom Newberry",25,1,12,"","Los Angeles Rams / 2nd / 50th pick / 1986"
"10","C","Doug Smith*",31,9,12,"",""
"11","RG","Dennis Harrah*",34,12,8,"","Los Angeles Rams / 1st / 11th pick / 1975"
"12","RT","Jackie Slater*",33,11,12,"","Los Angeles Rams / 3rd / 86th pick / 1976"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Doug Reed",27,3,12,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Los Angeles Rams / 4th / 111th pick / 1983"
"15","NT","Greg Meisner",28,6,15,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Los Angeles Rams / 3rd / 63rd pick / 1981"
"16","RDE","Reggie Doss",31,9,9,"","Los Angeles Rams / 7th / 189th pick / 1978"
"17","LOLB","Mel Owens",29,6,12,"1.0 sacks, 1 interception, 1 fumble recovered","Los Angeles Rams / 1st / 9th pick / 1981"
"18","LILB","Carl Ekern",33,11,11,"0.0 sacks, 1 interception, 0 fumbles recovered","Los Angeles Rams / 5th / 128th pick / 1976"
"19","RILB","Jim Collins",29,6,15,"1.0 sacks, 0 interceptions, 2 fumbles recovered","Los Angeles Rams / 2nd / 43rd pick / 1981"
"20","ROLB","Mike Wilcher",27,4,12,"5.0 sacks, 1 interception, 1 fumble recovered","Los Angeles Rams / 2nd / 36th pick / 1983"
"21","LCB","Jerry Gray*",25,2,12,"0.0 sacks, 2 interceptions, 1 fumble recovered","Los Angeles Rams / 1st / 21st pick / 1985"
"22","RCB","LeRoy Irvin",30,7,9,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Los Angeles Rams / 3rd / 70th pick / 1980"
"23","SS","Vince Newsome",26,4,8,"0.0 sacks, 0 interceptions, 1 fumble recovered","Los Angeles Rams / 4th / 97th pick / 1983"
"24","FS","Nolan Cromwell",32,10,8,"1.0 sacks, 2 interceptions, 0 fumbles recovered","Los Angeles Rams / 2nd / 31st pick / 1977"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Mike Lansford",29,5,0,"17 of 21 field goals & 36 of 38 extra points","New York Giants / 12th / 312th pick / 1980"
"27","P","Dale Hatcher",24,2,0,"76 punts for a 41.3 average, 1 blocked","Los Angeles Rams / 3rd / 77th pick / 1985"
"28","PR","Henry Ellard",26,4,12,"15 punt returns for a 7.1 average and 0 td","Los Angeles Rams / 2nd / 32nd pick / 1983"
"29","KR","Ron Brown",26,3,11,"27 kick returns for a 21.5 average and 1 td","Cleveland Browns / 2nd / 41st pick / 1983"
