"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Jim Kelly",29,3,13,"228 for 391, 3,130 yards, 25 td, 18 int, & 29 rushes for 137 yards and 2 td","Buffalo Bills / 1st / 14th pick / 1983"
"3","RB","Thurman Thomas*",23,1,16,"298 rushes for 1,244 yards, 6 td, & 60 catches for 669 yards and 6 td","Buffalo Bills / 2nd / 40th pick / 1988"
"4","FB","Larry Kinnebrew",30,6,10,"131 rushes for 533 yards, 6 td, & 5 catches for 60 yards and 0 td","Cincinnati Bengals / 6th / 165th pick / 1983"
"5","WR","Keith McKeller",25,2,7,"20 catches for 341 yards, 2 td","Buffalo Bills / 9th / 227th pick / 1987"
"6","WR","Andre Reed*",25,4,16,"88 catches for 1,312 yards, 9 td, & 2 rushes for 31 yards and 0 td","Buffalo Bills / 4th / 86th pick / 1985"
"7","TE","Pete Metzelaars",29,7,16,"18 catches for 179 yards, 2 td","Seattle Seahawks / 3rd / 75th pick / 1982"
"8","LT","Will Wolford",25,3,16,"","Buffalo Bills / 1st / 20th pick / 1986"
"9","LG","Jim Ritcher",31,9,16,"","Buffalo Bills / 1st / 16th pick / 1980"
"10","C","Kent Hull*",28,3,16,"2 fumbles recovered",""
"11","RG","Joe Devlin",35,13,16,"","Buffalo Bills / 2nd / 52nd pick / 1976"
"12","RT","Howard Ballard",26,1,16,"","Buffalo Bills / 11th / 283rd pick / 1987"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Art Still",34,11,16,"0.0 sacks, 1 interception, 0 fumbles recovered","Kansas City Chiefs / 1st / 2nd pick / 1978"
"15","NT","Fred Smerlas",32,10,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Buffalo Bills / 2nd / 32nd pick / 1979"
"16","RDE","Bruce Smith*",26,4,16,"13.0 sacks, 0 interceptions, 0 fumbles recovered","Buffalo Bills / 1st / 1st pick / 1985"
"17","LOLB","Cornelius Bennett",24,2,12,"5.5 sacks, 2 interceptions, 2 fumbles recovered","Indianapolis Colts / 1st / 2nd pick / 1987"
"18","LILB","Scott Radecic",27,5,12,"1.5 sacks, 0 interceptions, 0 fumbles recovered","Kansas City Chiefs / 2nd / 34th pick / 1984"
"19","RILB","Ray Bentley",29,3,15,"",""
"20","ROLB","Darryl Talley",29,6,16,"6.0 sacks, 0 interceptions, 0 fumbles recovered","Buffalo Bills / 2nd / 39th pick / 1983"
"21","LCB","Kirby Jackson",24,2,13,"0.0 sacks, 2 interceptions, 1 fumble recovered","New York Jets / 5th / 129th pick / 1987"
"22","RCB","Nate Odomes",24,2,16,"1.0 sacks, 5 interceptions, 0 fumbles recovered","Buffalo Bills / 2nd / 29th pick / 1987"
"23","SS","Leonard Smith",29,6,15,"0.0 sacks, 2 interceptions, 2 fumbles recovered","St. Louis Cardinals / 1st / 17th pick / 1983"
"24","FS","Mark Kelso",26,3,16,"0.0 sacks, 6 interceptions, 2 fumbles recovered","Philadelphia Eagles / 10th / 261st pick / 1985"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Scott Norwood",29,4,0,"23 of 30 field goals & 46 of 47 extra points",""
"27","P","John Kidd",28,5,0,"65 punts for a 39.4 average, 2 blocked","Buffalo Bills / 5th / 128th pick / 1984"
"28","PR","Mickey Sutton",29,3,0,"26 punt returns for a 8.9 average and 0 td",""
"29","KR","Ronnie Harmon",25,3,2,"18 kick returns for a 22.7 average and 0 td","Buffalo Bills / 1st / 16th pick / 1986"
