"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jack Trudeau",25,"1",8,"128 for 229, 1,587 yards, 6 td, 6 int, & 15 rushes for 7 yards and 0 td","Indianapolis Colts / 2nd / 47th pick / 1986"
"3","RB","Eric Dickerson*+",27,"4",8,"223 rushes for 1,011 yards, 5 td, & 13 catches for 133 yards and 0 td","Los Angeles Rams / 1st / 2nd pick / 1983"
"4","WR","Matt Bouza",28,"6",12,"42 catches for 569 yards, 4 td",""
"5","WR","Bill Brooks",23,"1",12,"51 catches for 722 yards, 3 td, & 2 rushes for -2 yards and 0 td","Indianapolis Colts / 4th / 86th pick / 1986"
"6","TE","Pat Beach",28,"5",12,"28 catches for 239 yards, 0 td","Baltimore Colts / 6th / 140th pick / 1982"
"7","TE","Mark Boyer",25,"2",6,"10 catches for 73 yards, 0 td","Indianapolis Colts / 9th / 229th pick / 1985"
"8","LT","Chris Hinton*",26,"4",12,"1 fumble recovered","Denver Broncos / 1st / 4th pick / 1983"
"9","LG","Ben Utt",28,"5",12,"2 fumbles recovered",""
"10","C","Ray Donaldson*",29,"7",12,"","Baltimore Colts / 2nd / 32nd pick / 1980"
"11","RG","Ron Solt*",25,"3",12,"","Indianapolis Colts / 1st / 19th pick / 1984"
"12","RT","Kevin Call",26,"3",12,"","Indianapolis Colts / 5th / 130th pick / 1984"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Donnell Thompson",29,"6",12,"5.5 sacks, 0 interceptions, 1 fumble recovered","Baltimore Colts / 1st / 18th pick / 1981"
"15","NT","Jerome Sally",28,"5",8,"1.0 sacks, 0 interceptions, 0 fumbles recovered",""
"16","RDE","Jon Hand",24,"1",11,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Indianapolis Colts / 1st / 4th pick / 1986"
"17","LOLB","Johnie Cooks",29,"5",10,"5.0 sacks, 1 interception, 1 fumble recovered","Baltimore Colts / 1st / 2nd pick / 1982"
"18","LILB","Cliff Odom",29,"7",12,"0.0 sacks, 0 interceptions, 3 fumbles recovered","Cleveland Browns / 3rd / 72nd pick / 1980"
"19","RILB","Barry Krauss",30,"8",11,"2.0 sacks, 0 interceptions, 2 fumbles recovered","Baltimore Colts / 1st / 6th pick / 1979"
"20","ROLB","Duane Bickett*",25,"2",12,"8.0 sacks, 0 interceptions, 2 fumbles recovered","Indianapolis Colts / 1st / 5th pick / 1985"
"21","LCB","Willie Tullis",29,"6",12,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Houston Oilers / 8th / 217th pick / 1981"
"22","RCB","Eugene Daniel",26,"3",12,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Indianapolis Colts / 8th / 205th pick / 1984"
"23","SS","Nesby Glasgow",30,"8",11,"0.5 sacks, 1 interception, 1 fumble recovered","Baltimore Colts / 8th / 207th pick / 1979"
"24","FS","Freddie Robinson",23,"Rook",9,"0.0 sacks, 2 interceptions, 1 fumble recovered","Indianapolis Colts / 6th / 142nd pick / 1987"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Dean Biasucci*",25,"3",0,"24 of 27 field goals & 24 of 24 extra points",""
"27","P","Rohn Stark",28,"5",0,"61 punts for a 40.0 average, 2 blocked","Baltimore Colts / 2nd / 34th pick / 1982"
"28","PR","Bill Brooks",23,"1",12,"22 punt returns for a 6.2 average and 0 td","Indianapolis Colts / 4th / 86th pick / 1986"
"29","KR","Albert Bentley",27,"2",4,"22 kick returns for a 22.7 average and 0 td","Indianapolis Colts / 2nd / 35th pick / 1984 Supp"
