"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Gifford Nielsen",29,"5",7,"90 for 175, 1,125 yards, 5 td, 8 int, & 8 rushes for 43 yards and 0 td","Houston Oilers / 3rd / 73rd pick / 1978"
"3","RB","Earl Campbell*",28,"5",14,"322 rushes for 1,301 yards, 12 td, & 19 catches for 216 yards and 0 td","Houston Oilers / 1st / 1st pick / 1978"
"4","FB","Larry Moriarty",25,"Rook",7,"65 rushes for 321 yards, 3 td, & 4 catches for 32 yards and 0 td","Houston Oilers / 5th / 114th pick / 1983"
"5","WR","Mike Renfro",28,"5",7,"23 catches for 316 yards, 2 td, & 1 rush for 3 yards and 0 td","Houston Oilers / 4th / 98th pick / 1978"
"6","WR","Tim Smith",26,"3",16,"83 catches for 1,176 yards, 6 td, & 2 rushes for 16 yards and 0 td","Houston Oilers / 3rd / 79th pick / 1980"
"7","TE","Chris Dressel",22,"Rook",14,"32 catches for 316 yards, 4 td, & 1 rush for 3 yards and 0 td","Houston Oilers / 3rd / 69th pick / 1983"
"8","LT","Doug France",30,"8",13,"1 fumble recovered","Los Angeles Rams / 1st / 20th pick / 1975"
"9","LG","Mike Munchak",23,"1",16,"","Houston Oilers / 1st / 8th pick / 1982"
"10","C","David Carter",30,"6",16,"","Houston Oilers / 6th / 165th pick / 1977"
"11","RG","Bruce Matthews",22,"Rook",15,"","Houston Oilers / 1st / 9th pick / 1983"
"12","RT","Harvey Salem",22,"Rook",16,"","Houston Oilers / 2nd / 30th pick / 1983"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Bob Hamm",24,"Rook",12,"3.0 sacks, 0 interceptions, 0 fumbles recovered",""
"15","NT","Brian Sochia",22,"Rook",10,"2.5 sacks, 0 interceptions, 0 fumbles recovered",""
"16","RDE","Jesse Baker",26,"4",16,"5.5 sacks, 0 interceptions, 0 fumbles recovered","Houston Oilers / 2nd / 50th pick / 1979"
"17","LOLB","Avon Riley",25,"2",16,"0.5 sacks, 1 interception, 3 fumbles recovered","Houston Oilers / 9th / 243rd pick / 1981"
"18","LILB","Gregg Bingham",32,"10",16,"0.0 sacks, 1 interception, 2 fumbles recovered","Houston Oilers / 4th / 79th pick / 1973"
"19","RILB","Robert Abraham",23,"1",13,"1.0 sacks, 1 interception, 0 fumbles recovered","Houston Oilers / 3rd / 77th pick / 1982"
"20","ROLB","Robert Brazile",30,"8",16,"2.5 sacks, 0 interceptions, 3 fumbles recovered","Houston Oilers / 1st / 6th pick / 1975"
"21","LCB","Steve Brown",23,"Rook",10,"0.0 sacks, 1 interception, 0 fumbles recovered","Houston Oilers / 3rd / 83rd pick / 1983"
"22","RCB","Willie Tullis",25,"2",16,"0.0 sacks, 5 interceptions, 0 fumbles recovered","Houston Oilers / 8th / 217th pick / 1981"
"23","SS","Keith Bostic",22,"Rook",12,"3.0 sacks, 2 interceptions, 0 fumbles recovered","Houston Oilers / 2nd / 42nd pick / 1983"
"24","FS","Carter Hartwig",27,"4",16,"1.0 sacks, 0 interceptions, 2 fumbles recovered","Houston Oilers / 8th / 214th pick / 1979"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Florian Kempf",27,"1",0,"17 of 21 field goals & 33 of 34 extra points",""
"27","P","John James",34,"11",0,"79 punts for a 39.7 average, 1 blocked",""
"28","PR","Carl Roaches",30,"3",0,"20 punt returns for a 8.0 average and 0 td","Tampa Bay Buccaneers / 14th / 377th pick / 1976"
"29","KR","Carl Roaches",30,"3",0,"34 kick returns for a 18.9 average and 1 td","Tampa Bay Buccaneers / 14th / 377th pick / 1976"
